Date;Open;High;Low;Close;Volume
2000-09-15 04:00:00;111594.47940063477;112219.49939727783;111367.19940185547;112219.49939727783;445
2000-09-18 04:00:00;109833.05941009521;110458.07940673828;109662.59941101074;110003.51940917969;382
2000-09-19 04:00:00;110230.79940795898;110344.43940734863;109889.87940979004;110060.33940887451;325
2000-09-20 04:00:00;109889.87940979004;110060.33940887451;109833.05941009521;109833.05941009521;321
2000-09-21 04:00:00;110628.53940582275;110912.63940429688;110458.07940673828;110571.71940612793;330
2000-09-22 04:00:00;111367.19940185547;111708.11940002441;111253.55940246582;111594.47940063477;293
2000-09-25 04:00:00;112674.05939483643;112844.5193939209;112276.31939697266;112844.5193939209;178
2000-09-26 04:00:00;112389.9593963623;112844.5193939209;112389.9593963623;112844.5193939209;208
2000-09-27 04:00:00;112105.85939788818;112389.9593963623;111935.39939880371;111935.39939880371;328
2000-09-28 04:00:00;112560.41939544678;112958.15939331055;112560.41939544678;112958.15939331055;379
2000-09-29 04:00:00;113185.43939208984;113412.71939086914;113071.7993927002;113412.71939086914;799
2000-10-02 04:00:00;110969.4594039917;111083.09940338135;110458.07940673828;111026.27940368652;258
2000-10-03 04:00:00;111196.739402771;111196.739402771;110855.81940460205;111026.27940368652;435
2000-10-04 04:00:00;110969.4594039917;111139.91940307617;110685.35940551758;111139.91940307617;233
2000-10-05 04:00:00;110344.43940734863;110401.25940704346;110287.61940765381;110401.25940704346;266
2000-10-06 04:00:00;110003.51940917969;110458.07940673828;110003.51940917969;110458.07940673828;231
2000-10-09 04:00:00;110003.51940917969;110117.15940856934;109833.05941009521;110117.15940856934;187
2000-10-10 04:00:00;109719.41941070557;109776.23941040039;109662.59941101074;109776.23941040039;311
2000-10-11 04:00:00;110230.79940795898;110344.43940734863;110230.79940795898;110230.79940795898;1017
2000-10-12 04:00:00;108583.01941680908;108980.75941467285;108185.27941894531;108639.8394165039;422
2000-10-13 04:00:00;107673.8994216919;107844.35942077637;107503.43942260742;107560.25942230225;372
2000-10-16 04:00:00;105742.01943206787;105912.47943115234;105685.19943237305;105685.19943237305;509
2000-10-17 04:00:00;105685.19943237305;106310.21942901611;105628.37943267822;106310.21942901611;167
2000-10-18 04:00:00;106310.21942901611;106367.03942871094;106139.75942993164;106367.03942871094;302
2000-10-19 04:00:00;106367.03942871094;106367.03942871094;106196.57942962646;106367.03942871094;309
2000-10-20 04:00:00;107276.15942382812;107787.53942108154;107276.15942382812;107560.25942230225;136
2000-10-23 04:00:00;106367.03942871094;106480.67942810059;106253.39942932129;106480.67942810059;142
2000-10-24 04:00:00;105116.9994354248;105457.91943359375;105116.9994354248;105344.2794342041;178
2000-10-25 04:00:00;106310.21942901611;106480.67942810059;106139.75942993164;106196.57942962646;123
2000-10-26 04:00:00;106139.75942993164;106423.85942840576;106139.75942993164;106139.75942993164;94
2000-10-27 04:00:00;104776.07943725586;105003.35943603516;104776.07943725586;104776.07943725586;141
2000-10-30 05:00:00;103753.31944274902;104094.23944091797;103753.31944274902;104037.41944122314;228
2000-10-31 05:00:00;103582.85944366455;103639.67944335938;103355.57944488525;103469.2194442749;10948
2000-11-01 05:00:00;104435.15943908691;105969.29943084717;104321.51943969727;105173.81943511963;124
2000-11-02 05:00:00;105571.5594329834;106651.13942718506;105571.5594329834;106423.85942840576;21
2000-11-03 05:00:00;107503.43942260742;107730.71942138672;107446.6194229126;107617.07942199707;9
2000-11-06 05:00:00;107787.53942108154;107957.99942016602;107787.53942108154;107957.99942016602;4
2000-11-07 05:00:00;107730.71942138672;107730.71942138672;107560.25942230225;107617.07942199707;6
2000-11-08 05:00:00;107901.17942047119;108071.63941955566;107901.17942047119;108071.63941955566;1
2000-11-09 05:00:00;107730.71942138672;107844.35942077637;107730.71942138672;107730.71942138672;1
2000-11-10 05:00:00;107730.71942138672;107730.71942138672;107730.71942138672;106196.57942962646;2
2000-11-13 05:00:00;105116.9994354248;105173.81943511963;105060.17943572998;105116.9994354248;14
2000-11-14 05:00:00;106253.39942932129;106253.39942932129;106196.57942962646;107276.15942382812;319
2000-11-15 05:00:00;108867.1194152832;109094.3994140625;108753.47941589355;108753.47941589355;256
2000-11-16 05:00:00;109321.6794128418;109435.31941223145;109094.3994140625;109321.6794128418;57
2000-11-17 05:00:00;108412.55941772461;108867.1194152832;108412.55941772461;108867.1194152832;300
2000-11-20 05:00:00;110514.8994064331;111537.65940093994;110514.8994064331;111537.65940093994;382
2000-11-21 05:00:00;112049.03939819336;112049.03939819336;111651.29940032959;111651.29940032959;232
2000-11-22 05:00:00;111139.91940307617;111253.55940246582;111026.27940368652;111594.47940063477;501
2000-11-24 05:00:00;111821.75939941406;112560.41939544678;111821.75939941406;112560.41939544678;354
2000-11-27 05:00:00;113753.63938903809;115458.23937988281;113696.81938934326;115344.59938049316;195
2000-11-28 05:00:00;112958.15939331055;113014.97939300537;112730.87939453125;112958.15939331055;795
2000-11-29 05:00:00;113753.63938903809;114890.03938293457;113355.89939117432;114890.03938293457;303
2000-11-30 05:00:00;113469.53939056396;114492.2993850708;113469.53939056396;114094.55938720703;386
2000-12-01 05:00:00;115117.31938171387;115344.59938049316;114776.39938354492;115174.13938140869;325
2000-12-04 05:00:00;115458.23937988281;115458.23937988281;114435.47938537598;114833.21938323975;159
2000-12-05 05:00:00;114549.11938476562;114549.11938476562;113980.91938781738;114094.55938720703;249
2000-12-06 05:00:00;113639.99938964844;113639.99938964844;113299.07939147949;113583.17938995361;892
2000-12-07 05:00:00;115230.95938110352;115912.7993774414;115174.13938140869;115855.97937774658;311
2000-12-08 05:00:00;114321.83938598633;114321.83938598633;113526.35939025879;113639.99938964844;411
2000-12-11 05:00:00;115912.7993774414;116140.0793762207;115571.87937927246;115685.51937866211;277
2000-12-12 05:00:00;116140.0793762207;116765.09937286377;116140.0793762207;116367.359375;141
2000-12-13 05:00:00;115060.49938201904;115344.59938049316;114890.03938293457;115003.67938232422;166
2000-12-14 05:00:00;115003.67938232422;115628.69937896729;115003.67938232422;115628.69937896729;76
2000-12-15 05:00:00;114549.11938476562;115003.67938232422;114435.47938537598;114776.39938354492;579
2000-12-18 05:00:00;115571.87937927246;116594.6393737793;115458.23937988281;116594.6393737793;76
2000-12-19 05:00:00;115855.97937774658;115912.7993774414;115458.23937988281;115458.23937988281;183
2000-12-20 05:00:00;116140.0793762207;116367.359375;115912.7993774414;116367.359375;35
2000-12-21 05:00:00;115401.41938018799;115571.87937927246;115117.31938171387;115287.77938079834;73
2000-12-22 05:00:00;115685.51937866211;116310.53937530518;115685.51937866211;116140.0793762207;27547
2000-12-26 05:00:00;115912.7993774414;116083.25937652588;114719.5793838501;114833.21938323975;198
2000-12-27 05:00:00;114492.2993850708;114492.2993850708;113526.35939025879;114037.7393875122;39
2000-12-28 05:00:00;113185.43939208984;113412.71939086914;113185.43939208984;113412.71939086914;43
2000-12-29 05:00:00;113071.7993927002;113412.71939086914;113071.7993927002;113412.71939086914;4
2001-01-02 05:00:00;113639.99938964844;113753.63938903809;113639.99938964844;113639.99938964844;5
2001-01-03 05:00:00;112219.49939727783;112219.49939727783;112219.49939727783;112219.49939727783;3
2001-01-04 05:00:00;113185.43939208984;113526.35939025879;113185.43939208984;113526.35939025879;7
2001-01-05 05:00:00;112049.03939819336;112219.49939727783;112049.03939819336;112219.49939727783;11
2001-01-08 05:00:00;110912.63940429688;110912.63940429688;110912.63940429688;110912.63940429688;11
2001-01-09 05:00:00;110912.63940429688;110912.63940429688;110912.63940429688;111594.47940063477;1021
2001-01-10 05:00:00;112276.31939697266;112446.77939605713;111253.55940246582;111480.83940124512;3
2001-01-11 05:00:00;109548.9594116211;109548.9594116211;109094.3994140625;109548.9594116211;0
2001-01-12 05:00:00;109208.03941345215;109548.9594116211;108185.27941894531;108923.93941497803;268
2001-01-16 05:00:00;109548.9594116211;109662.59941101074;109094.3994140625;109321.6794128418;415
2001-01-17 05:00:00;108355.73941802979;108412.55941772461;107957.99942016602;108412.55941772461;237
2001-01-18 05:00:00;107389.79942321777;107901.17942047119;107276.15942382812;107617.07942199707;454
2001-01-19 05:00:00;107560.25942230225;108185.27941894531;107503.43942260742;108185.27941894531;237
2001-01-22 05:00:00;106878.41942596436;106992.059425354;106651.13942718506;106707.95942687988;454
2001-01-23 05:00:00;108242.09941864014;108526.19941711426;108185.27941894531;108526.19941711426;193
2001-01-24 05:00:00;106310.21942901611;106480.67942810059;106196.57942962646;106367.03942871094;146
2001-01-25 05:00:00;106764.7794265747;106821.59942626953;106594.31942749023;106594.31942749023;193
2001-01-26 05:00:00;105685.19943237305;106139.75942993164;105685.19943237305;106139.75942993164;146
2001-01-29 05:00:00;104548.79943847656;104548.79943847656;104037.41944122314;104491.97943878174;259
2001-01-30 05:00:00;104491.97943878174;104832.89943695068;104491.97943878174;104832.89943695068;76
2001-01-31 05:00:00;104719.25943756104;104776.07943725586;104491.97943878174;104491.97943878174;119
2001-02-01 05:00:00;104321.51943969727;104435.15943908691;104151.0594406128;104151.0594406128;160
