Date;Open;High;Low;Close;Volume
2000-07-17 04:00:00;152.31908449530602;152.31908449530602;148.9760044515133;149.81177446246147;19385
2000-07-18 04:00:00;149.60283195972443;153.1548545062542;149.60283195972443;151.06542947888374;25205
2000-07-19 04:00:00;150.4386019706726;152.7369695007801;149.39388945698738;152.11014199256897;17126
2000-07-20 04:00:00;151.69225698709488;156.28899204730988;151.2743719816208;155.4532220363617;18742
2000-07-21 04:00:00;155.0353370308876;157.12476205825806;154.6174520254135;156.915819555521;16814
2000-07-24 04:00:00;156.915819555521;158.37841707468033;153.5727395117283;154.19956701993942;14615
2000-07-25 04:00:00;153.5727395117283;154.19956701993942;151.69225698709488;152.7369695007801;13883
2000-07-26 04:00:00;152.52802699804306;153.1548545062542;149.81177446246147;150.8564869761467;14762
2000-07-27 04:00:00;150.8564869761467;152.94591200351715;150.4386019706726;151.2743719816208;12353
2000-07-28 04:00:00;151.2743719816208;152.52802699804306;150.4386019706726;150.64754447340965;12850
2000-07-31 04:00:00;148.9760044515133;152.11014199256897;147.93129193782806;150.64754447340965;19481
2000-08-01 04:00:00;150.64754447340965;151.69225698709488;149.60283195972443;150.22965946793556;16626
2000-08-02 04:00:00;150.22965946793556;152.11014199256897;150.02071696519852;150.8564869761467;15230
2000-08-03 04:00:00;150.64754447340965;152.31908449530602;149.18494695425034;150.4386019706726;15137
2000-08-04 04:00:00;150.02071696519852;150.8564869761467;149.18494695425034;149.39388945698738;12389
2000-08-07 04:00:00;149.39388945698738;150.4386019706726;148.34917694330215;148.5581194460392;12616
2000-08-08 04:00:00;148.76706194877625;150.22965946793556;148.34917694330215;150.02071696519852;15584
2000-08-09 04:00:00;149.60283195972443;149.81177446246147;148.5581194460392;148.9760044515133;21466
2000-08-10 04:00:00;148.76706194877625;150.02071696519852;147.93129193782806;148.1402344405651;17658
2000-08-11 04:00:00;147.93129193782806;148.34917694330215;145.42398190498352;146.05080941319466;18551
2000-08-14 04:00:00;145.8418669104576;147.30446442961693;145.42398190498352;146.88657942414284;14873
2000-08-15 04:00:00;146.88657942414284;147.30446442961693;146.05080941319466;146.88657942414284;8128
2000-08-16 04:00:00;146.6776369214058;149.81177446246147;146.6776369214058;149.18494695425034;20428
2000-08-17 04:00:00;149.18494695425034;150.8564869761467;148.5581194460392;149.18494695425034;18718
2000-08-18 04:00:00;148.9760044515133;149.39388945698738;147.93129193782806;148.34917694330215;21695
2000-08-21 04:00:00;148.1402344405651;148.1402344405651;146.6776369214058;147.30446442961693;15683
2000-08-22 04:00:00;147.30446442961693;148.34917694330215;146.46869441866875;146.6776369214058;18264
2000-08-23 04:00:00;146.2597519159317;146.88657942414284;145.8418669104576;146.46869441866875;20807
2000-08-24 04:00:00;146.46869441866875;147.72234943509102;145.8418669104576;147.09552192687988;20764
2000-08-25 04:00:00;146.88657942414284;148.9760044515133;146.88657942414284;147.51340693235397;21622
2000-08-28 04:00:00;150.64754447340965;151.69225698709488;148.76706194877625;150.02071696519852;20965
2000-08-29 04:00:00;151.2743719816208;154.6174520254135;151.2743719816208;153.99062451720238;39334
2000-08-30 04:00:00;153.1548545062542;154.40850952267647;151.48331448435783;151.69225698709488;117
2000-08-31 04:00:00;151.06542947888374;152.11014199256897;151.06542947888374;152.11014199256897;32
